job_href|job_title|employer|city|salary|schedule|conditions|responsibilities|education|experience|requirements|placement|job_views_value|job_simple_dis_sec
https://joblab.ru/vac10577214.html|Руководитель проектов в Отдел корпоративных продаж #5658|"ООО ""Технический центр Баланс-Информ"""|Раменское|от 120 000 руб.|Полный рабочий день|"В связи с расширением Отдела корпоративных продаж Компания ищет Специалиста на должность Руководитель проектов с перспективой роста до Руководителя направления., Уровень заработной платы после испытательного срока 35000р.+% от продаж (без ""потолка""), График работы с 9 до 18 (5/2)‚ полный рабочий день‚ совместительство невозможно, Оформление по ТК РФ, Испытательный срок до 3 месяцев. На испытательном сроке выплачивается окладная часть, Гарантируем интересную работу в перспективной сфере информационной безопасности и цифровизации, наставничество, дружный коллектив, уютный офис и приятную атмосферу, З/П от 120 000 руб. при достижении уровня выполнения плана продаж., В качестве приятного бонуса - активная корпоративная жизнь."|"Инициация и ведение проектов по продвижению услуг Компании, Проведение переговоров с Заказчиками на входящих/исходящих звонках и на выезде, Работа с теплой базой и дебиторской задолженностью на период адаптации. В дальнейшем предполагаются личные продажи и работа с ""холодной"" базой, ее формирование, поддержание, развитие, выполнение плана продаж, Подготовка и отправка проектов документов для организации закупки (коммерческие предложения, проекты контрактов и т.д. Шаблоны предоставляются), Формирование и расширение клиентской базы (база, скрипты предоставляется), Взаимодействие с другими отделами Компании, Работа в CRM системе."|Высшее|От 2 лет|Главное требование - нацеленность на результат, Опыт работы в продажах от 1-го года, Уверенный пользователь ПК, Опыт ведения переговоров (телефонных и в формате личной встречи с ЛПР), Оптимистичный, позитивный взгляд на жизнь, Внимательность, пунктуальность, активность, Без вредных привычек, Опыт работы с ИТ / ИБ / бюджетной сферой, как преимущество.|18.10.2023 08:07:00|248|
https://joblab.ru/vac10668067.html|Руководитель отдела продаж #2332|"ООО ""Технический центр Баланс-Информ"""|Раменское|от 100 000 руб.|Полный рабочий день|Работа в динамично развивающейся компании, оформление по ТК РФ, график работы пн-пт с 9.00 до 18.00|Руководство отделом продаж, включая удаленные офисы:, контроль работы сотрудников, контроль выполнения ключевых показателей, подбор персонала, обучение менеджеров техникам продаж, взаимодействию с клиентами, решение конфликтных ситуаций при необходимости, работа с ключевыми клиентами, отчетность по результатам работы, участие в организации корпоративных мероприятий, повышение эффективности работы отдела, посещение удаленных офисов с целью контроля работы (Москва и Московская область), Стратегическое планирование:, расчет планов на период (месяц, квартал, год), разработка и оптимизация системы мотивации сотрудников, взаимодействие и достижение договоренностей с поставщиками и подрядчиками, участие в семинарах и встречах, поиск новых каналов увеличения клиентской базы|Высшее|От 3 лет|Отличные знания CRM и опыт работы в биллинговых системах., Высшее образование., Опыт работы руководителем отдела/группы продаж в секторе b2b не менее двух лет (в том числе и с удаленным отделом продаж)., Владение инструментами продаж и развития разных каналов сбыта., Развитые переговорные навыки, умение вести переговоры, аргументированно убеждать собеседника., Умение создавать/внедрять/контролировать операционные показатели и показатели конверсии, выполнение бизнес-процессов, повышающих эффективность компании и сотрудников., умение работать с командой (мотивация и развитие сотрудников) и выстраивать эффективную коммуникацию., Опыт планирования (стратегического, тактического), нацеленность на результат, высокие аналитические способности.|18.10.2023 08:07:00|226|
https://joblab.ru/vac10705178.html|Менеджер отдела продаж #4948 (отдела продлений)|"ООО ""Технический центр Баланс-Информ"""|Раменское|По договоренности|Полный рабочий день|работа в динамично развивающейся компании, оформление по ТК РФ, ЗП оклад 30 000р на период испытательного срока, после - 25 000 + премия, Продолжительность испытательного срока - 2 месяца, график работы пн-пт с 9.00 до 18.00|Главное условие - желание умело развиваться в сфере продаж., Совершение исходящих звонков по базе потенциальных клиентов, Работа с существующей клиентской базой, Проведение переговоров и презентаций программных продуктов по телефону и при встречах с клиентами в офисе, Продажа программного обеспечения для отправки отчетности в контролирующие органы, электронные сервисы для бизнеса (продукты СКБ Контур), Подготовка документов для клиентов (первичные бухгалтерские документы, договоры), Формирование и расширение клиентской базы (база предоставляется), Ведение отчетности, работа в биллинговой и CRM системах|Высшее|От 1 года|Грамотная устная и письменная речь, Уверенный пользователь ПК, Умение работать в команде, Нацеленность на результат, Высокая обучаемость и стремление узнавать новое|18.10.2023 08:07:00|141|
https://joblab.ru/vac10805212.html|Специалист технической поддержки (1 линия) #8927|"ООО ""Технический центр Баланс-Информ"""|Раменское|от 60 000 руб.|Полный рабочий день|Оформление по ТК РФ, Белая заработная плата: фиксированный оклад + премия, График работы: понедельник-пятница (с 09:00 по 18:00), Возможность профессионального и карьерного роста, Комфортабельный офис и дружный коллектив|Первичный прозвон клиентов, Прием, обработка, первичная диагностика и решение обращений в службу технической поддержки компании по телефону, Выполнение/отработка заявок согласно инструкциям, Установка/настройка программного обеспечения|Среднее специальное|Не требуется|Уверенный пользователь ПК, Грамотная письменная и устная речь, Желание работать на результат, Обучаемость и желание развиваться|18.10.2023 08:07:00|182|
https://joblab.ru/vac10955761.html|Системный администратор|"ООО ""Технический центр Баланс-Информ"""|Раменское|от 60 000 руб.|Полный рабочий день|Оформление по ТК РФ, Белая заработная плата: фиксированный оклад + премия, График работы: понедельник-пятница (с 09:00 до 18:00) сб, вс выходные, Возможность профессионального и карьерного роста, Комфортабельный офис и дружный коллектив|Администрирование 1C, Администрирование внутренних информационных систем - Notion, Google Workspace, Рассылка информации сотрудникам и клиентам при помощи электронной почты, WhatsApp, Обслуживание программного обеспечения, IP телефонии, Техническое сопровождение Вебинаров, Видеоконференций, Техническое сопровождение при работе на портале с государственными закупками и прочими информационными системами, использующими электронно-цифровую подпись, Актуализация сведений на сайтах компании и информационных площадках (Яндекс карты, ВК), Обучение новых сотрудников в использовании программных продуктов применяемых в компании, Закупка компьютерной и офисной техники, периферийного оборудования, серверных систем и программного обеспечения, заказ и замена расходных материалов, Настройка оборудования (Маршрутизаторы, принтеры, ПК), Администрирование системы СКУД (запись карт)|Высшее|От 2 лет|Практический опыт администрирования криптопровайдеров, Практический опыт администрирования 1C, Исполнительность, ответственность, быстрая обучаемость., Среднее или высшее техническое образование, Хорошее знание современного компьютерного железа, диагностика неисправностей, замена комплектующих, Навыки подключения и настройки новых рабочих мест. Навыки технической поддержки пользователей|18.10.2023 08:07:00|101|
https://joblab.ru/vac10970067.html|Front-End Разработчик|"ООО ""Технический центр Баланс-Информ"""|Раменское|от 60 000 руб.|Полный рабочий день|Полный рабочий день., Оформление по ТК РФ, Белая заработная плата: фиксированный оклад + премия, График работы: понедельник-пятница (с 09:00 до 18:00), Возможность профессионального и карьерного роста, Комфортабельный офис и дружный коллектив|Развивать продукт, реализовывать новые модули/функции., Реализовывать компоненты интерфейса., Писать понятный код и комментарии., Покрывать компоненты тестами., Оценивать трудоемкость задач и соблюдать сроки.|Высшее|От 1 года|Уверенное знание JavaScript (ES6)., Уверенное знание TypeScript., Уверенное знание и опыт работы с React., Понимание работы Git/GitFlow., Знание HTML5, CSS3 и опыт верстки., Понимание клиент-серверной архитектуры., Знание основ работы протокола Websocket, Знание основ работы протокола WebRTC, Будет плюсом:, Понимание принципов работы Redux., Понимание принципов работы React Query., Опыт работы с ., Опыт работы с Next JS, Опыт работы с MongoDB и Mongoose.., Знание LESS/SASS., Знание основ БЭМ-методологии., Опыт написания автотестов., Желание развиваться и внедрять новые технологии.|18.10.2023 08:07:00|51|
https://joblab.ru/vac10287138.html|Программист 1С|"ООО ""ЮниТрейд"" (Via Ferrata)"|Щелково|до 150 000 руб.|Полный рабочий день|"Оформление в соответствии с ТК РФ, Отпуск 28 календарных дней, Корпоративные обеды - компенсация 2/3 стоимости обедов работодателем, Социально направленная акция - ""За здоровый образ жизни"" - 10% от оклада дополнительно в случае, если сотрудник не курит (после исп. срока), Система квартально-годового премирования, Обучение и повышение квалификации за счет компании, Корпоративный транспорт по маршруту г. Фрязино-Щелково-Новый Городок- Медвежьи-Озера- технопарк ""Никифорово"", Компания расположена в Щелковском районе, Медвежьи озера, деревня Никифорово, ул. Соборная, вл. 22, Рассматриваются кандидаты и с удаленной формой работы."|"Доработка конфигураций 1С под бизнес-процессы компании (по согласованным заявкам), Стандартный функционал: написание внешних обработок, отчетов, документов, Обновление типовых и настроенных конфигураций 1С, Интеграция с существующими корпоративными системами (с использованием COM/XML/Web-сервисы/ftp), Поддержка системы ""Первая форма"" - система для управления бизнес-процессами, Поддержка и консультирование пользователей, написание инструкций, Работа с неформализованными запросами пользователей (держателями бизнес процессов)."|Среднее специальное|От 1 года|"Опыт работы 1-3 года, Знание типового функционала основных конфигураций 1С: УПП, БП, ЗУП, ERP, Знание клиент-серверной архитектуры 1С, платформы 1С 8.2, 8.3, Опыт работы с регламентными заданиями, Готовность изучать новое. В частности - система для управления бизнес-процессами ""Первая форма""., Внимательность, ответственность, склонность к анализу данных, Умение адекватно оценивать сроки решения задачи и укладываться в них, Знание и умение работать с УФ, Способность быстро находить решения нестандартных проблем, Базовые знания бухгалтерского учета."|18.10.2023 08:07:00|491|
https://joblab.ru/vac10669194.html|Cистемный администратор.|"АО ""Богаевский карьер"""|Тучково|По договоренности|Полный рабочий день|Место работы - деревня Орешки Рузского района., Полный рабочий день. , Работа системным администратором в отделе, состоящем из двух человек.|Основные обязанности: , администрирование Windows Server (DC AD GPO DFS RDP), настройка регламентных заданий и резервного копирования на серверах 1С : Предприятие (Microsoft SQLServer), администрирование Centos (iptables DNS DHCP Open VPN VLAN), настройка коммутаторов D-Link (VLAN), обслуживание и монтаж CKC, поддержка пользователей (до 60 р.м), Приветствуется:, настройка роутеров Mikrotik, администрирование системы видеонаблюдения Trassir монтаж и обслуживание камер Hikvision Aktivekam Trassir, обслуживание шлагбаумов Came и турникетов Ростов-Дон, настройка и обслуживание оборудования UBIQUITU Rocket и NanoStation.|Высшее|От 3 лет|Гражданство РФ . , Опыт разработки сложных отчетов., Умение работать в команде.|18.10.2023 08:04:00|201|
https://joblab.ru/vac10769658.html|Системный администратор.|"АО ""Богаевский карьер"""|Звенигород|По договоренности|Полный рабочий день|Место работы - деревня Орешки Рузского района., Полный рабочий день. , Работа системным администратором в отделе, состоящем из двух человек.|Основные обязанности: , администрирование Windows Server (DC AD GPO DFS RDP), настройка регламентных заданий и резервного копирования на серверах 1С : Предприятие (Microsoft SQLServer), администрирование Centos (iptables DNS DHCP Open VPN VLAN), настройка коммутаторов D-Link (VLAN), обслуживание и монтаж CKC, поддержка пользователей (до 60 р.м), Приветствуется:, настройка роутеров Mikrotik, администрирование системы видеонаблюдения Trassir монтаж и обслуживание камер Hikvision Aktivekam Trassir, обслуживание шлагбаумов Came и турникетов Ростов-Дон, настройка и обслуживание оборудования UBIQUITU Rocket и NanoStation.|Высшее|От 3 лет|Гражданство РФ . , Опыт разработки сложных отчетов., Умение работать в команде.|18.10.2023 08:04:00|186|
https://joblab.ru/vac10806298.html|Системный администратор|"АО ""Богаевский карьер"""|Руза|По договоренности|Полный рабочий день|Место работы - деревня Орешки Рузского района., Полный рабочий день. , Работа системным администратором в отделе, состоящем из двух человек.|Основные обязанности: , администрирование Windows Server (DC AD GPO DFS RDP), настройка регламентных заданий и резервного копирования на серверах 1С : Предприятие (Microsoft SQLServer), администрирование Centos (iptables DNS DHCP Open VPN VLAN), настройка коммутаторов D-Link (VLAN), обслуживание и монтаж CKC, поддержка пользователей (до 60 р.м), Приветствуется:, настройка роутеров Mikrotik, администрирование системы видеонаблюдения Trassir монтаж и обслуживание камер Hikvision Aktivekam Trassir, обслуживание шлагбаумов Came и турникетов Ростов-Дон, настройка и обслуживание оборудования UBIQUITU Rocket и NanoStation.|Высшее|От 3 лет|Гражданство РФ . , Опыт разработки сложных отчетов., Умение работать в команде.|18.10.2023 08:04:00|174|
https://joblab.ru/vac10849182.html|Системный администратор (эникей)|"ООО ""Завод Строительных Материалов и Конструкций"""|Сергиев Посад|от 50 000 руб.|Полный рабочий день|Официальное трудоустройство. Комфортные условия труда.|Поддержка и сопровождение ИТ- инфраструктуры офиса, Инсталляция, настройка и администрирование пользовательского, системного и СПО, обслуживание оргтехники и периферийных устройств, Оперативное реагирование и разрешение инцидентов, техническая поддержка и консультирование пользователей, Обучение пользователей, Администрирование и поддержка серверной инфраструктуры|Среднее специальное|От 1 года|Профильное образование. Рассмотрим кандидатов без опыта работы.|18.10.2023 08:02:00|175|
https://joblab.ru/vac4063387.html|Инженер-системный программист|"АО ""75 арсенал"""|Серпухов|По договоренности|Полный рабочий день|Согласно ТК РФ.|Программирование в среде 1С:Предприятие 8.|Высшее|От 2 лет|Знание типовых конфигураций ЗУП 8.3, ЗУП 3, БП 3, умение работать с ними. Знание основ бухгалтерского учета. Опыт написания внешних отчетов, обработок и расширений.|18.10.2023 08:01:00|184|
https://joblab.ru/vac10379029.html|Помощник системного администратора|"ООО ""ПК ""Окна Столицы"""|Сергиев Посад|По договоренности|Полный рабочий день|Возможность развития вместе с крупной производственной компанией., Решение интересных задач., Официальное оформление в соответствии с ТК РФ., График работы 5/2 с 8:00 до 17:00 или с 9:00 до 18:00., Возможности личностного роста и развития., Корпоративная связь.|Обслуживание и ремонт сети, компьютеров., Организация новых рабочих мест., Установка и настройка почтовых клиентов Outlook 2010 (Почтовые и шлюзовые сервера Exchange)., Поддержка работоспособности ЛВС учреждения и ее расширение., Диагностика неполадок средств вычислительной техники, сетевого оборудования и орг.техники, с последующим устранением проблем в их работоспособности.|Среднее специальное|Не требуется|"Готовы полностью обучить с ""0"", главное желание развиваться в IT направлении., Ответственное отношение к поставленным задачам., Желательно профильное образование."|18.10.2023 08:00:00|16|
https://joblab.ru/vac10351838.html|Специалист по защите информации|"АО ""НИТИ им. П.И. Снегирева"""|Балашиха|от 70 000 руб.|Полный рабочий день||Выполнение мероприятий по обеспечению безопасности информации в автоматизированных системах, обрабатывающих информацию ограниченного доступа, Администрирование безопасности автоматизированных систем, обрабатывающих информацию ограниченного доступа., Администрирование средств технической защиты информации., Разработка документации по информационной безопасности в соответствии с требованиями действующего законодательства., Разработка документации по эксплуатации системы защиты информации автоматизированных систем., Организация и контроль выполнения мероприятий по исполнению требований органов государственной власти в области информационной безопасности., Устранение неисправностей в работе системы защиты информации автоматизированных систем., Устранение и расследование инцидентов по информационной безопасности.|Высшее|От 1 года|Высшее образование в области информационной безопасности., Наличие допуска к государственной тайне по 2 форме.|18.10.2023 07:59:00|801|
https://joblab.ru/vac10835458.html|Специалист технической поддержки пользователей|"ООО ""КУРСКТЕЛЕКОМ"""|Курск|22 000 — 30 000 руб.|Сменный график|1. Официальное трудоустройство, 2. Стабильный ежемесячный доход, выплаты 2 раза в месяц, 3. Оплачиваемый ежегодный отпуск, 4. Обучение за счет работодателя, 5. Карьерный рост, 6. График работы: 2/2: день/ночь/2 выходных, 7. Дополнительные опции для родителей: материальная помощь за рождение ребенка, новогодние подарки, 8. Корпоративные праздники, подарки для работников, 9. Заработная плата по итогам собеседования.|1. Принимать заявки о неисправностях и записывать в журнал аварий (Service Desk) , 2. Отслеживать систему мониторинга Nagios , 3. Консультировать и оказывать помощь в устранении неисправности в работе услуг связи у абонента удаленно (при стабильной работе оборудования), в формате телефонного разговора, а так же в социальных сетях Вконтакте, WhatsApp, Telegram , 4. Предоставлять полную информацию другим подразделениям компания необходимую для устранения неисправности (аварии), 5. Оповещать дежурных, аварийные бригады, с предоставлением полной информации об аварии , 6. Контролировать ход устранение неисправности (в т.ч. аварийные ситуации) другими отделами , 7. Консультировать и оказывать помощь по настройке предоставляемых сервисов, 8. Обзванивать абонентов при смене настроек, сообщать о плановых работах, аварийных ситуациях и о ходе устранения неисправностей.|Среднее специальное|Не требуется|Должен знать: , 1. Базовые сетевые технологии, 2. Операционные системы семейства Windows, 3. Принципы построения информационных систем, 4. Принципы работы оборудования, используемое компанией, 5. Принципы построения систем связи.|18.10.2023 07:58:00|37|
https://joblab.ru/vac10835348.html|Системный администратор|"ООО ""КУРСКТЕЛЕКОМ"""|Курск|от 40 000 руб.|Полный рабочий день|1. Официальное трудоустройство, 2. Стабильный ежемесячный доход, выплаты 2 раза в месяц, 3. Оплачиваемый ежегодный отпуск, 4. Обучение за счет работодателя, 5. Карьерный рост, 6. График работы: 5/2, 7. Дополнительные опции для родителей: материальная помощь за рождение ребенка, новогодние подарки, 8. Корпоративные праздники, подарки для работников.|Сопровождение, модернизация и администрирование ЛВС., Администрирование операционной системы/серверов Windows., Настройка прав доступа, добавление пользователей., Настройка почтовых клиентов., Установка и настройка ОС, ПО., Резервное копирование., Администрирование и сопровождение 1С Предприятие 8.3., Администрирование баз данных., Работа с ЭЦП, СКЗИ., Администрирование DLP-систем., Администрирование СКУД., Сопровождение, модернизация ПК и серверов офисной техникой - принтеры, МФУ.|Высшее|От 1 года|Администрирование ЛВС и СКС, Администрирование ОС семейства Windows, Windows Server 2008/2012 и сопутствующего ПО., Администрирование продуктов 1С Предприятие 8.3 на уровне администратора., Администрирование СУБД (PostgreSQL)., Администрирование криптографического ПО., Администрирование СКУД., Навыки техобслуживание ПК, серверов.|18.10.2023 07:58:00|42|
https://joblab.ru/vac10835361.html|Сервис-инженер|"ООО ""КУРСКТЕЛЕКОМ"""|Курск|от 30 000 руб.|Полный рабочий день|1. Официальное трудоустройство, 2. Стабильный ежемесячный доход, выплаты 2 раза в месяц, 3. Оплачиваемый ежегодный отпуск, 4. Обеспечение средствами индивидуальной защиты, летней и зимней специальной одеждой и обувью, 5. Обучение за счет работодателя, 6. Карьерный рост, 7. График работы: 5/2, 8. Дополнительные опции для родителей: материальная помощь за рождение ребенка, новогодние подарки, 9. Корпоративные праздники, подарки для работников.|1. Выполнение работ по предоставлению абонентам (физическим и юридическим лицам) услуг интернета, телефонии, цифрового ТВ, видеонаблюдения, 2. Настройка программного обеспечения, 3. Сервисное обслуживание оборудования.|Среднее специальное|От 1 года|1. Знание компьютерной техники, 2. Умение работать с электроинструментами, 3. Готовность к разъездному характеру работы, 4. Отсутствие медицинских противопоказаний к выполнению работ на высоте|18.10.2023 07:58:00|44|
https://joblab.ru/vac10835358.html|Инженер Волоконно-оптических линий связи|"ООО ""КУРСКТЕЛЕКОМ"""|Курск|от 40 000 руб.|Полный рабочий день|1. Официальное трудоустройство, 2. Стабильный ежемесячный доход, выплаты 2 раза в месяц, 3. Оплачиваемый ежегодный отпуск, 4. Обучение за счет работодателя, 5. Карьерный рост, 6. График работы: 5/2, 7. Дополнительные опции для родителей: материальная помощь за рождение ребенка, новогодние подарки, 8. Корпоративные праздники, подарки для работников.|1. Обработка заявок отдела продаж на подключение частных юридических лиц к услугам интернет, локальная сеть, телефония, WI-FI. Определение способа и возможности подключения, подбор материала для выбранного способа подключения, передача информации в отдел продаж для заключения договора., 2. Сбор информации о ходе строительно-монтажных работ, с последующей актуализацией этой информации в базе данных и системах графического проектирования , 3. Техническая поддержка отдела эксплуатации и строительной организации актуальной информацией во время аварийных и аварийно-монтажных работ на слаботочных, линейно-кабельных и волоконно-оптических линий связи, с возможным выездом на месте аварии. , 4. Взаимодействие со строительными организациями капитального строительства: УК, ТСЖ, ЖСК, комитетом управления муниципального имущества, собственниками торговых центров, КЭС, Россети и т.п. на предмет претензионной работы., 5. Составление схемы структурированной кабельной сети., 6. Выезд на объект для выполнения работ в пределах своих полномочий.|Высшее|От 3 лет|1. Владение персональным компьютером и офисными приложениями на уровне уверенного пользователя, VISIO, autocad (базовое знание), 2. Знание принципов построения стационарных и кабельных сооружений телефонной связи) принципов построения оптических линий связи, локально вычислительных сетей, 3. Наличие опыта работы с измерительным оборудованием, 4. Знание основных видов повреждений линейно-кабельных сооружений и способы их устранения, 5. Знание порядка составления исполнительной и технической документации на линейно-кабельных сооружениях и волоконно-оптических линиях связи.|18.10.2023 07:58:00|44|
https://joblab.ru/vac10887570.html|Ведущий системный администратор|"АО ""Московский газоперерабатывающий завод"""|Москва|от 120 000 руб.|Полный рабочий день|"График работы с понедельника по пятницу с 8-00 до 17-00 (пятница до 16-00), Оформление по ТК РФ, Заработная плата от 120 000 руб., Место работы Московская область п. Развилка (500 метров от МКАД), АО ""Московский газоперерабатывающий завод"""|Администрирование доменной среды Windows (AD, GPO), Администрирование сетей на оборудовании D-Link, Mikrotik. Уровень знаний не ниже CCNA (MTCNA) опыт настройка VLAN на данном оборудовании, Администрирование серверной части (win srv2008-2016, VEEAM, MS SQL, Kaspersky Security Center, VPN), Техническая и программная поддержка пользователей, Обеспечения сетевой безопасности, Техническое обслуживание, ремонт и модернизация вышедших из строя ПК, ноутбуков, серверов, принтеров и МФУ, Обеспечение антивирусной защиты.|Высшее|От 2 лет|Высшее (техническое) образование, Опыт работы системным администратором от 2-х лет, Опыт работы с виртуализацией (обязательно ESXI), Опыт работы с IP телефонией (желателен), Опыт работы с VPN|18.10.2023 07:57:00|68|
https://joblab.ru/vac11056067.html|Формовщик железобетонных изделий|"ООО ИПП ""Элевел Энерго"""|Воскресенск|от 65 000 руб.|Полный рабочий день|График работы 5/2:, Компенсация питания, форменная одежда, Оформление по ТК РФ., Место работы: г. Раменское ул. Михалевича д. 49|Выполнение работ по формированию в особенности сложных и ответственных изделий и конструкций, Установка формы предварительно напряженной арматуры с электротермическим или механическим натягиванием (с помощью домкратов и натягивательных станций), Заполнение формы бетонной смесью, уплотнение бетонной смеси|Среднее специальное|От 1 года|Опыт работы от 1 года., Внимательность, Трудоспособность|18.10.2023 07:55:00|40|
https://joblab.ru/vac10935392.html|Администратор|"ООО ""СТМ-Ект"""|Екатеринбург|от 52 000 руб.|Полный рабочий день|Наши условия для вас:, График работы 2/2 , Часы работы с 10:00 до 19:00 часов, Минимальная зарплата 3500 рублей в день, Обучение перед работой, Скидки на услуги компании 50%, Обед за счет компании, Обязанности:, Полный контроль за сменой, Работа с кассой, Контроль за наличием расходного материала, Открытие и закрытие филиала, Что потребуется от вас:, Знание офисных программ, Дружелюбие||Среднее|Не требуется||18.10.2023 07:54:00|38|
https://joblab.ru/vac10549802.html|Ведущий инженер-программист|"АО ""ЦНИИТОЧМАШ"""|Подольск|По договоренности|Полный рабочий день|официальное оформление по ТК РФ, официальная заработная плата, выплаты 2 раза в месяц, оплачиваемый больничный, отпуск, График работы 5/2 с 07:45-17:00, социальные программы (санаторно-курортное лечение), возможность бесплатного обучения, повышение квалификации, иногородним сотрудникам предоставляется общежитие, отсрочка от мобилизации|Разработка программного обеспечения для микроконтроллеров, Разработка программных имитаторов устройств, Создание эксплуатационной документации для программ|Высшее|От 1 года|Знание ОС Windows и Linux, Опыт работы в данном направлении от 1 года, Высшее образование|18.10.2023 07:54:00|414|
