|job_href|job_title|employer|city|salary|schedule|conditions|responsibilities|education|experience|requirements|placement|job_views_value|job_simple_dis_sec
129|https://joblab.ru/vac10499643.html|Специалист отдела поддержки бизнеса (1-я линия технической поддержки)|"ООО ""Директ Кредит Центр"""|Москва|до 34 000 руб.|Сменный график|Оформление по ТК РФ, График работы 52, Уютный офис в шаговой доступности от ст. метро Красносельская или метро Бауманская, Карьерный и личностный рост, Дружный и очень позитивный коллектив, На территории работодателя.|Обработка входящих обращений, звонков, писем, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Чтение и интерпретация логов ПО, информирование о массовых сбоях и ошибках.|Среднее специальное|Не требуется|Грамотная, четкая речь, Владение компьютером на базовом уровне пользователя, Аналитический склад ума и логическое мышление, Желание развиваться в IT cфере|17.10.2023 11:00:00|397|
130|https://joblab.ru/vac10609539.html|Менеджер по анализу (Аналитик)|"ООО ""Директ Кредит Центр"""|Москва|По договоренности|Полный рабочий день|График работы 5/2, Отпуск 28 календарных дней, Перспективы карьерного роста, Гибридный график работы.|Формирование финансовых моделей под заданные кейсы, Планфакт анализ финансовых показателей, Составление отчетов руководству по результатам анализа, Работа в программах 1с и excel.|Высшее|От 2 лет|Высшее образование, Опыт работы на аналогичной позиции от 2-ух лет, Владение excel на уровне уверенного пользователя (составление моделей, ВПР, ГПР, сводные таблицы), Умение составлять презентации - как плюс.|17.10.2023 11:00:00|290|
131|https://joblab.ru/vac10643075.html|Специалист поддержки бизнеса|"ООО ""Директ Кредит Центр"""|Новосибирск|По договоренности|Полный рабочий день|Оформление по ТК РФ, Сменный график работы, Карьерный и личностный рост, Дружный и очень позитивный коллектив, На территории работодателя.|Обработка входящих обращений, звонков, писем, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Чтение и интерпретация логов ПО, информирование о массовых сбоях и ошибках|Среднее|Не требуется|Грамотная, четкая речь, Владение компьютером на базовом уровне пользователя, Аналитический склад ума и логическое мышление, Желание развиваться в IT cфере|17.10.2023 11:00:00|333|
132|https://joblab.ru/vac10643092.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Дубна|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|189|
133|https://joblab.ru/vac10704115.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Орехово-Зуево|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|127|
134|https://joblab.ru/vac10704116.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Ногинск|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|115|
135|https://joblab.ru/vac10704118.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Электросталь|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|96|
136|https://joblab.ru/vac10704120.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Наро-Фоминск|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|93|
137|https://joblab.ru/vac10704122.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Бронницы|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|105|
138|https://joblab.ru/vac10704123.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Ростов-на-Дону|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|247|
139|https://joblab.ru/vac10704124.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Рязань|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|50|
140|https://joblab.ru/vac10704125.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Иваново|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|44|
141|https://joblab.ru/vac10704127.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Брянск|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|52|
142|https://joblab.ru/vac10704130.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Воронеж|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|101|
143|https://joblab.ru/vac10704131.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Быково|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|88|
144|https://joblab.ru/vac10704133.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Новочеркасск|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|251|
145|https://joblab.ru/vac10704135.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Владимир|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|51|
146|https://joblab.ru/vac10704137.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Калуга|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|43|
147|https://joblab.ru/vac10704139.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Армавир|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|255|
148|https://joblab.ru/vac10704319.html|Специалист отдела поддержки клиентов (Удаленно)|"ООО ""Директ Кредит Центр"""|Успенское|По договоренности|Сменный график|График работы 2/2, Оформление по ТК РФ, Карьерный рост, Молодой и дружный коллектив, Офис в шаговой доступности от м. Козья Слобода, Удаленный формат работы.|Исходящий обзвон клиентов поg готовым заявкам для оформления кредитов кредитов, Помощь продавцам в оформлении кредитов, Консультирование и продажа дополнительных услуг клиентам в рамках оформленных (заявок (финансовая защита, смс информирование иные информирование иные новые дополнительные продукты запускающийся в компании), Обработка входящих обращений, звонков, Консультации по работе ПО ДК как по телефону (входящие звонки), так и письменно, Консультации клиентов по их заказам в магазинах, Консультирование клиентов и продавцов по оформлению кредитов, Исходящий обзвон клиентов, продавцов - с целью проведения опросов.|Среднее|От 1 года|Опыт работы в телефонных продажах в банковской сфере, Опыт продаж дополнительных услуг, Грамотная и четкая речь, Стрессоустойчивость, Базовые знания работы с ПК (слепой метод печати, базовые навыки работы в Word, Excel), Опыт работы в брокере по POS кредитованию будет преимуществом Желание учиться и изучать новое на постоянной основе, Опыт работы в системах Манго и Webim будет преимуществом.|17.10.2023 11:00:00|248|
