|job_href|job_title|employer|city|salary|schedule|conditions|responsibilities|education|experience|requirements|placement|job_views_value|job_simple_dis_sec
65|https://joblab.ru/vac11168808.html|Программист С++|"ООО ""Экспериментальная мастерская НаукаСофт"""|Москва|10 000 — 150 000 руб.|Полный рабочий день|График работы 5/2, с 08:00 до 17:00, пт - с 08:00 до 16:00, Официальное трудоустройство по ТК, оплачиваемый отпуск, больничный лист, Оплачиваемый проезд на ж/д транспорте до места работы, Возможность профессионального и карьерного роста, Возможность предоставления отсрочки от армии (предприятие ОПК, IT-компания), Уровень дохода определяется индивидуально по результатам собеседования и обсуждается в каждом конкретном случае (исходим от пожеланий кандидата)., Современное техническое обеспечение., Работа в дружном коллективе, в команде заинтересованных специалистов, выпускников ведущих технических вузов., Испытательный срок 3 месяца.|Обязанности:, Проектирование и разработка ПО, Документирование кода, Написание технической документации, Участие в испытаниях программного обеспечения, Сопровождение ранее разработанного ПО., Работа в команде.|Высшее|От 3 лет|Знание принципов ООП, Знание С++ (стандарты 11 / 14 / 17 / 20) - знание стандарта уровня гуру, Система контроля версий Git - продвинутый уровень, Знание Linux, Знание SQL, Аккуратность и при этом скорость закрытия задач, Code review, Ответственность., Опыт разработки С++ от 3-х лет, Знание фундаментальных структур данных и алгоритмов, Умение решать нестандартные задачи, Приветствуется:, Знание библиотеки Qt5, Опыт работы с PostgreSQL., Опыт работы со средствами отладки и профилирования под Linux., Ключевые навыки, Qt, QML, C++, Linux, Git, SQL, ООП, C, STL|18.10.2023 09:19:00|13|
66|https://joblab.ru/vac11168812.html|Специалист по технической защите информации|"ООО ""Экспериментальная мастерская НаукаСофт"""|Москва|70 000 руб.|Полный рабочий день|"м. Алексеевская, ул. Годовикова, дом 9, строение 3, БЦ ""Калибр"", График работы: 5/2 с 09:00 до 18:00, пт. с 09:00 до 17:00., Официальное трудоустройство по ТК РФ, оплачиваемый отпуск, больничный, Оплата проезда на ж/д транспорте для сотрудников, проживающих в Московской области, Возможности карьерного роста в стабильной компании, Полный рабочий день, Хороший коллектив, На территории работодателя, Удобное расположение (пешая доступность от станции метро Алексеевская и платформы Москва-3"|Обязанности:, Настройка ПО, политика безопасности на рабочих станциях и серверах, Контроль и обработка событий и инцидентов, связанных с безопасностью, Выявление угроз безопасности информации и технической каналов утечки информации, Выявление и проведение анализа угроз безопасности информации в информационных системах, уязвимостей информационных систем, программного обеспечения программно-аппаратных средств и принятие мер по их устранению, Разработка организационно-распорядительной, технической и эксплуатационной документации в области информационной безопасности, защите персональных данных, технической защиты информации и противодействия иностранным техническим разведкам|Высшее|От 2 лет|"Высшее образование по направлению ""Информационная безопасность"", Знание службы MS Active Directory, Знание системы МS SQL Server, Знание программного продукта с MS Exchange, знание протоколов безопасности Linux систем (Ubuntu, Astra) умение их настраивать, знание системы Kerio Control, опыт в организации удаленного доступа и подключение каналов VPN IpSec, знание и умение работать с сетевым оборудованием Mikrotik, умение администрировать пользователей Bitrix 24, знание программного продукта СКУД Русгард, умение в его настройке., умение проектировать БД, уверенное владение sql, базовые знания програмирования"|18.10.2023 09:19:00|15|
67|https://joblab.ru/vac11168821.html|Инженер-программист/Fullstack web-разработчик (PHP/JAVASCRIPT)|"ООО ""Экспериментальная мастерская НаукаСофт"""|Москва|100 000 — 150 000 руб.|Полный рабочий день|Условия:, График работы: 5/2, Официальное трудоустройство по ТК РФ, оплачиваемый отпуск, больничный., Оплачиваемый проезд на ж/д транспорте для сотрудников, проживающих в Московской области, Возможность профессионального и карьерного роста, Возможность предоставления отсрочки от армии (предприятие ОПК, IT-компания), Полный рабочий день, Хороший коллектив, На территории работодателя, Зарплата - по результатам собеседования|Разработка и сопровождение веб-ресурсов, веб-ориентированных приложений, а также веб-сервисов., Переработка и развитие существующего ПО., Работа с системой управления дефектами и требованиями., Взаимодействие со смежными отделами.|Высшее|От 3 лет|Образование: высшее (по профилю - инженер разработчик систем автоматизации и контроля, инженер АСУ и т.п)., Опыт работы 3-6 лет., Знание объектно-ориентированного подхода., Знание HTML, CSS, REST, XML, JSON., Знание язык SQL., Знание фреймворков Yii2, ExtJS, ., Знание английского языка на уровне чтения технической документации., Умение программирования на языках PHP, JavaScript., Умение работы с библиотеками jQuery и Twitter Bootstrap., Умение работы СУБД PostgreSQL., Умение работы в nix-подобных ОС., Умение администрирования веб-сервера Apache., Навыки работы с системами контроля версий (Git)., Приветствуются следующие навыки:, Умение работы с чужим кодом., Готовность выходить за рамки привычных компетенций.|18.10.2023 09:19:00|19|
68|https://joblab.ru/vac11168830.html|Инженер-схемотехник|"ООО ""Экспериментальная мастерская НаукаСофт"""|Москва|90 000 — 130 000 руб.|Полный рабочий день|"Официальное трудоустройство по ТК‚ оплачиваемый отпуск‚ больничный, Работа в молодой и амбициозной команде, возможность решать интересные задачи., Конкурентоспособная заработная плата, определяется индивидуально по результатам собеседования, Возможность профессионального развития и обучения., Возможность предоставления отсрочки от армии (предприятие ОПК, IT-компания), Оплачиваемый проезд на ж/д транспорте до места работы, Полный рабочий день, График работы: 5/2‚ с 08:00 до 17:00 часов, пт.: с 08:00 до 16:00, Место работы: ст. м. Алексеевская, Технопарк ""Калибр"", Удобное расположение офиса (пешая доступность от станции метро Алексеевская и платформы Москва-3)"|Разработка систем управления на базе силовой электроники, Разработка радиоэлектронной аппаратуры, электротехнических устройств, Макетирование и испытание опытных образцов, Разводка печатных плат, Оформление документации|Высшее|От 3 лет|высшее техническое образование, опыт практической работы от 3-х лет, опыт работы инженером-схемотехником в области приборостроения и РЭА, знание ЕСКД, систем и методов проектирования, основ стандартизации, знание аналоговой и цифровой схемотехники, знание современной элементной базы, умение работать с измерительной аппаратурой, умение работать в PCAD (Altium Disigner), умение работать в САПР (Solidworks, Компас 3D) приветствуется.|18.10.2023 09:19:00|19|
69|https://joblab.ru/vac10862623.html|Технический специалист|"ООО ""Медикум"""|Москва|от 90 000 руб.|Сменный график|Обучение/ введение в профессию проводим, График работы: 2/2 с 6-00 до 18-00, Оформление официальное по ТК РФ|Основная задача - работа с терминалами по телемедицине:, Сборка терминалов предрейсовых/послерейсовых осмотров (сборка и пуско-наладка), Техническая поддержка клиентов, Выезд на установку и ремонт терминала (2 раза в неделю).|Среднее специальное|От 1 года|Опыт в сборке оборудования, Предпочтение кандидатам с опытом мелкого ремонта компьютерной техники, Желание работать и зарабатывать, Наличие авто будет преимуществом. При выезде- бензин оплачивается.|18.10.2023 09:19:00|94|
70|https://joblab.ru/vac11168922.html|Аналитик 1С, ERP|"ООО ""Экспериментальная мастерская НаукаСофт"""|Москва|100 — 130 000 руб.|Полный рабочий день|Офис м. Алексеевская (технопарк Калибр), , График работы 5/2, с 08.00-17.00, пт. с 08:00 до 16:00., Официальное трудоустройство по ТК, оплачиваемый отпуск, больничный, Оплачиваемый проезд на ж/д транспорте до места работы для сотрудников, проживающих в МО, Возможность профессионального и карьерного роста, Возможность предоставления отсрочки от армии (предприятие ОПК, IT-компания), Удобное территориальное расположение офиса (пешая доступность от станции метро Алексеевская, платформы Москва-3) , Уровень зарплаты обсуждается по итогам собеседования с успешным кандидатом.|Подготовка проектных документов, формализация процессов и требований, Поиск узких мест и возможных решений (приоритетен подход: минимум программных изменений - максимум использования возможностей типовых конфигураций), Постановка на доработку и проведение тестирований, Консультации пользователей и развитие текущих процессов.|Высшее|От 3 лет|Опыт работы на проектах в роли аналитика на платформах и конфигурациях 1с, Знание функционала следующих конфигураций :, 1С ERP, 1C Документооборот, 1С Бухгалтерия, 3. Знание предметных областей:, Бухгалтерский и налоговый учет, Кадровый учет, Производство, Управленческий учет, Бюджетирование|18.10.2023 09:18:00|13|
71|https://joblab.ru/vac3372476.html|Инженер-конструктор НИЛ-109|"АО ""РПКБ"""|Раменское|от 45 000 руб.|Полный рабочий день|Оформление по ТК РФ, социальный пакет (медицинское обслуживание, организация отдыха детей и работников, возможность повышения своего профессионального уровня - обучение), официальная заработная плата - оклад 42700 - 62600 + ежемесячная премия до 31000, Предусмотрены местные командировки продолжительностью не более 1 рабочего дня.|Разработка схем электрических принципиальных на платы и приборы в целом, Разработка конструкторской и эксплуатационной документации в соответствии с ГОСТ и нормативной документацией предприятия, Настройка и регулировка опытных образцов приборов, Решение технических вопросов при изготовлении и ремонте изделий, Работа с представителем ВП МО РФ|Высшее|От 3 лет|Работа в MS Office, Altium Desinger (Mentor Graphics, P-Cad), Навыки разработки и корректировки электронных схем|18.10.2023 09:17:00|127|
72|https://joblab.ru/vac10509697.html|Инженер-программист|"АО ""РПКБ"""|Раменское|40 000 — 58 000 руб.|Полный рабочий день|"Оформление в соответствии с ТК РФ, Официальная заработная плата (оклад 35 000 - 51 700 + ежемесячная премия от 30 до 50% от оклада), Предоставление комфортабельного общежития квартирного типа, для иногородних, временная регистрация, Выплата заработной платы 2 раза в месяц, равными частями, Прикрепление к поликлинике, Профсоюз, коллективный договор, Компенсация стоимости отдыха работников и их детей, Компенсация абонемента в бассейн, бесплатные секции: хоккей, баскетбол, волейбол, футбол, возможность приобретения абонемента со скидкой в фитнес центры: ""Гордей"", ""Мой спорт"", Предоставление дополнительного отпуска за отсутствие больничных, дополнительных оплачиваемых выходных по К.Д, Возможность повышения квалификации за счет работодателя, Корпоративные мероприятия для работников и их детей, подарки к праздникам, спартакиады., В организации действует Совет Молодежи"|Тестирование ПО, Верификация ПО|Высшее|Не требуется|Высшее образование, Уверенное знание языка С, Знание языка С++, Наличие собственных проектов разработки ПО (Просьба в резюме указывать ссылку на собственные проекты, например, github)|18.10.2023 09:17:00|683|
73|https://joblab.ru/vac10509704.html|Инженер-программист 2 категории (Lunix)|"АО ""РПКБ"""|Раменское|58 000 — 114 000 руб.|Полный рабочий день|"Оформление в соответствии с ТК РФ, Официальная заработная плата (оклад 51 700 - 100 900 + ежемесячная премия от 30 до 50% от оклада), Предоставление комфортабельного общежития квартирного типа, для иногородних, временная регистрация, Выплата заработной платы 2 раза в месяц, равными частями, Прикрепление к поликлинике, Профсоюз, коллективный договор, Компенсация стоимости отдыха работников и их детей, Компенсация абонемента в бассейн, бесплатные секции: хоккей, баскетбол, волейбол, футбол, возможность приобретения абонемента со скидкой в фитнес центры: ""Гордей"", ""Мой спорт"", Предоставление дополнительного отпуска за отсутствие больничных, дополнительных оплачиваемых выходных по К.Д, Возможность повышения квалификации за счет работодателя, Корпоративные мероприятия для работников и их детей, подарки к праздникам, спартакиады., В организации действует Совет Молодежи"|Разработка драйверов под различные МП архитектуры под ОС семейства Linux, ОСРВ, Руководство системного ПО изделий при отладке и испытаниях изделий, Разработка документации на ПО|Высшее|От 2 лет|Высшее образование, Уверенное знание языка С, Знание языка С++, Знание операционных систем семейства Linux, ОСРВ, Знание архитектур МП, Разработка драйверов под различные МП архитектуры под ОС семейства Linux, ОСРВ, Наличие собственных проектов разработки ПО (Просьба в резюме указывать ссылку на собственные проекты, например, github)|18.10.2023 09:17:00|327|
74|https://joblab.ru/vac10509746.html|Инженер-конструктор ПЛИС|"АО ""РПКБ"""|Раменское|40 000 — 70 800 руб.|Полный рабочий день|"Оформление в соответствии с ТК РФ, Официальная заработная плата (оклад 35 000 - 62 600 + ежемесячная премия от 30 до 50% от оклада), Предоставление комфортабельного общежития квартирного типа, для иногородних, временная регистрация, Выплата заработной платы 2 раза в месяц, равными частями, Прикрепление к поликлинике, Профсоюз, коллективный договор, Компенсация стоимости отдыха работников и их детей, Компенсация абонемента в бассейн, бесплатные секции: хоккей, баскетбол, волейбол, футбол, возможность приобретения абонемента со скидкой в фитнес центры: ""Гордей"", ""Мой спорт"", Предоставление дополнительного отпуска за отсутствие больничных, дополнительных оплачиваемых выходных по К.Д, Возможность повышения квалификации за счет работодателя, Корпоративные мероприятия для работников и их детей, подарки к праздникам, спартакиады., В организации действует Совет Молодежи"|Разработка проектов ПЛИС, Верификация и тестирование проектов ПЛИС Xilinx.|Высшее|Не требуется|Высшее образование, Рассматриваем кандидатов как с опытом, так и без опыта работы, Разработка проектов ПЛИС Xilinx, Знание языков Verilog, VHDL, среда Vivado, Xilinx ICE, Знание схемотехники, Знание языка С.|18.10.2023 09:17:00|254|
75|https://joblab.ru/vac3025242.html|Монтажник-измеритель (отдел эксплуатации ВОЛС)|"АО ""ФОРТЭКС"""|Нахабино|от 45 000 руб.|Полный рабочий день|Офис в Нахабино. Работа в Подмосковье., Оформление в соответствии с ТК РФ|Эксплутационно-техническое обслуживание ВОК., Выполнение аварийно-восстановительных работ., Составление протоколов монтажа., Проведение измерений., Монтаж ВОЛС.|Среднее|Не требуется|Техническое образование является преимуществом.|18.10.2023 09:17:00|14|
76|https://joblab.ru/vac3345049.html|Монтажник слаботочных систем|"АО ""ФОРТЭКС"""|Нахабино|от 45 000 руб.|Полный рабочий день|Оформление в соответствии с ТК РФ, , Оплата связи, , Офис находится в Нахабино, , Обучение в процессе работы.|Монтаж оптических кабелей, Настройка оптического оборудования, Выявление и устранение повреждений.|Среднее|Не требуется|........... ................ ...................... .............. ............. ............ ..............|18.10.2023 09:16:00|29|
77|https://joblab.ru/vac1317891.html|Заправщик картриджей-упаковщик|"ООО ""ЮНИТОН СЕРВИС"""|Москва|от 45 000 руб.|Полный рабочий день|С 9-00 lдо 18-00 или 10-00 до 19-00, пятидневка. Рабочее место: метро Электрозаводская, 7 минут пешком, оклад 45000 на руки, премия|Заправка картриджей, упаковка картриджей, работа сдельная.|Среднее|Не требуется|Ответственность, без вредных привычек, возможно без опыта работы.|18.10.2023 09:16:00|83|
78|https://joblab.ru/vac11167691.html|Специалист технической поддержки|"АО ""ФОРТЭКС"""|Нахабино|от 35 000 руб.|Сменный график|Оформление в соответствии с ТК РФ|1.Консультирование пользователей., 2.Установка и подключение персональных компьютеров и периферийных устройств., 3.Контроль технического состояния оборудования в программе мониторинга.|Среднее|Не требуется||18.10.2023 09:16:00|18|
79|https://joblab.ru/vac1715198.html|Мастер по ремонту оргтехники|"ООО ""ЮНИТОН СЕРВИС"""|Москва|от 60 000 руб.|Полный рабочий день|С 10 до 19, пятидневка, зарплата от 60 000 рублей на руки (сдельная), работа в офисе и на выезде по Москве. Трудоустройство по ТК. Проезд оплачивается.|Ремонт оргтехники, Москва и ближнее Подмосковье.|Среднее специальное|От 1 года|Опыт работы по ремонту оргтехники не менее 1 года, образование не ниже средне-специального. Просьба высылать резюме.|18.10.2023 09:16:00|60|
80|https://joblab.ru/vac10556952.html|Продавец-консультант|"ПАО ""ВымпелКом"" (Билайн)"|Котельники|от 65 000 руб.|Полный рабочий день|"Мы предлагаем:, ДМС со стоматологией, Оплату мобильной связи на 1500 в месяц, 2 дополнительных дня отпуска от компании - всего 30 отпускных дней, Скидки для сотрудников на технику и продукты билайна, Оплачиваемое обучение, Оформление на трудовой договор, Доход, состоящий из окладной и премиальной частей, Офис рядом с домом, График работы 5/2 с плавающими выходными, В нашем офисе обслуживания ты будешь:, Консультировать клиентов, Настраивать тарифы абонентам билайна, Подключать услуги и сервисы, Опыт в продажах не требуется., У тебя будет мобильное приложение, в котором есть все характеристики гаджетов и тарифов. Ты сможешь легко отвечать на любые вопросы клиентов., Приступить к работе можно всего за 3 дня:, 1. Нажми ""откликнуться"" и мы перезвоним в течение рабочего дня, 2. Пригласим в ближайший офис для встречи с руководителем, 3. Подпишем договор, ------------------------------------------------------------------------------------------------------------------, Будет преимуществом опыт работы в должностях: менеджер по работе с клиентами, специалист салона связи, администратор, кассир, сервисный специалист, мерчандайзер, кредитный специалист, оператор колл центра, курьер, менеджер по продажам, продавец-консультант, специалист по продажам, менеджер офиса продаж, промоутер., Тебе понравится в билайне, если работал в компаниях: Яндекс, СБЕР, Тинькофф, Пятерочка, Магнит, Самокат, Яндекс Доставка, OZON, Wildberries, Вкусно - и точка, KFC, Burger King, М.Видео, Эльдорадо, ДНС, DNS, Ситилинк, МТС, Мегафон, Теле2, Связной, Ростелеком."||Среднее|Не требуется||18.10.2023 09:16:00|367|
81|https://joblab.ru/vac10790815.html|Ведущий инженер по ремонту оборудования|"ПАО ""Газпром"""|Москва|до 85 000 руб.|Полный рабочий день|График 5/2 с 09.00 - 18.00, пятница до 16.45, Оформление по ТК РФ, ДМС и премии после испытательного срока, Ежегодная индексация заработной платы, Премии на 23 февраля, день работника нефтяной и газовой промышленности, мат. помощь к отпуску в размере оклада, НГ и юбилейные даты.|"Контроль и организация работ по ремонту оборудования (бытовая и офисная техника), Контроль целевого использования запасных частей и материалов, Составление заявок и расчетов на приобретение необходимого оборудования, материалов, запасных частей для ремонта техники, установленной на объектах ПАО ""Газпром"" в г. Москва."|Высшее|От 3 лет|Высшее техническое образование, Опыт эксплуатации оборудования Electrolux, Winterhalter, Zanussi, Validex, Zanotti, опыт ремонта офисной техники (МФУ, принтеры, и т.п.), MS Office, 1С приветствуется.|18.10.2023 09:16:00|164|
82|https://joblab.ru/vac1700514.html|Монтажник-слаботочник, техник|"ООО ""Охранное предприятие ""СпН Центр"""|Фряново|45 000 — 65 000 руб.|Полный рабочий день|Знание ПК, наличие водительского удостоверения, опыт работы по монтажу охранно-пожарных систем, стрессоустойчивость., Монтаж и обслуживание систем ОПС. Рабочий день с 9.00 до 18.00, полный соц.пакет, ПРЕДУСМОТРЕНЫ ПРЕМИИ. Рабочее место в г. Черноголовка.||Среднее специальное|Не требуется||18.10.2023 09:16:00|144|
83|https://joblab.ru/vac10600825.html|Программист 1С|"ООО ""Семена НК"""|Щелково|По договоренности|Полный рабочий день|Трудоустройство в соответствии с ТК. Зарплата, график и характер работы по договоренности.|Сопровождение и доработка типовых и не типовых конфигураций 1С. Администрирование, поддержка и консультирование пользователей программы. Написание дополнительных отчетов и обработок., Сбор и анализ заявок от подразделений., Обучение пользователей., Разработка и внедрение инструментов контроля для каждого отдела компании (управленческих отчетов по ключевым показателям деятельности компании), Поддержание и оптимизация CRM системы., Интеграция и обмен данными с внешними подсистемами., Анализ производительности сервера 1С.|Высшее|От 1 года|"Знание всех типовых конфигураций 1С: ERP, УТ редакция 10и 11, УПП, ЗУП, Розница, 1С бухгалтерия и др., Опыт настройки интеграции с 1С и обмена данными (службы доставки, платежные системы, другие сервисы)., Опыт работы с веб-сервисами., Умение разбирать и дорабатывать ""чужой"" код., Знание предметных областей бухгалтерского учета, расчета заработной платы, кадрового учета, бюджетирования, управленческого и складского учета., Опыт анализа производительности приложений 1С и их оптимизации., Участие в разработках, связанных с 1С (мобильные приложения, API, IP телефония и др.)"|18.10.2023 09:15:00|132|
84|https://joblab.ru/vac11171562.html|Системный администратор|"ООО ""МС Конструкция"""|Москва|100 000 — 120 000 руб.|Полный рабочий день|Приглашаем в строительную компанию системного администратора на постоянную работу., Пятидневка, 09.00-18.00, либо 10.00-19.00, Пятница - сокращенный день на 1 час, Бесплатные обеды, Кофе, вкусняшки|Администрирование локальной сети компании: настройка и обновление рабочих станций, ПО, поддержка пользователей (35 чел.), Обслуживание оргтехники, Администрирование 1С, Установка, поддержка СКУД, видеонаблюдения, IP телефонии, Требования:, Знание модели OSI, Опыт администрирования Windows, Linux сервер и стека протоколов TCP/IP, Опыт построения ЛВС, СКС, Офис м.Академическая|Высшее|От 5 лет|Предлагаем Вам рассмотреть вакансию системного администратора (не удаленно). , Офис м.Академическая, Описание вакансии:, Администрирование локальной сети компании: настройка и обновление рабочих станций, ПО, поддержка пользователей (35 чел.), Обслуживание оргтехники, Администрирование 1С, Поддержка СКУД, видеонаблюдения, IP телефонии, Требования:, Профильное образование, Опыт аналогичной работы от 3 лет, Знание модели OSI, Опыт администрирования Windows, Linux сервер и стека протоколов TCP/IP, Опыт построения ЛВС, СКС|18.10.2023 09:14:00|45|
85|https://joblab.ru/vac10184164.html|Монтажник волс|ГК Континент|Москва|от 100 000 руб.|Полный рабочий день|Оператор связи приглашает квалифицированных специалистов в области оптоволоконных средств телекоммуникаций для выполнения работ по строительству волоконно-оптических линий связи в Москве и Московской области., Офис и склад находится в Московская область, г. Королев, Объекты в г. Москве и Московской области, Возможность содействия в проживании на территории работодателя, Стабильный оклад + премия|прокладка оптических кабелей: по зданиям, в кабельной канализации, опорам освещения, строительство интернет сетей, подключение телекоммуникационных шкафов к сети электропитания, строительство слаботочных каналов, проведение технических изысканий.|Среднее специальное|От 1 года|опыт работы по ВОЛС, умение и желание работать руками, с электроинструментом, пунктуальность|18.10.2023 09:14:00|129|
86|https://joblab.ru/vac9260688.html|Программист 1С|"ООО ""ПроСервис"""|Коломна|По договоренности|Удаленная работа|Оформление по ТК (соцпакет), 5-дневная рабочая неделя (пн.-пт.), 8.00-17.00., Работа в офисе или удаленно., Испытательный срок 3 месяца, дополнительное обучение после испытательного срока., Работа в составе IT-отдела|Сопровождение и доработка конфигураций 1C: БП 3.0, ЗУП 3.1, УТ 11.4, КА 1.1, Обновление, синхронизация и выгрузка данных., Обучение пользователей|Высшее|От 1 года|Опыт разработки программного обеспечения., Наличие сертификатов 1С приветствуется.|18.10.2023 09:14:00|375|
87|https://joblab.ru/vac3534754.html|PHP программист (1С-Битрикс)|"ООО ""АСПЕКТ"""|Пушкино|от 80 000 руб.|Полный рабочий день|Сфера деятельности компании: разработка сайтов., Офис: г. Пушкино., График работы: пятидневная рабочая неделя., Заработная плата: в зависимости от уровня кандидата., Оформление по ТК РФ.|Разработка и поддержка сайтов и магазинов на 1С-Битрикс.|Высшее|От 2 лет|"Опыт работы в аналогичной должности., Знание php, js+jquery, MySQL, API ""1С-Битрикс""., Опыт создания сложных сайтов., Сертификат разработчика ""1С-Битрикс"" как преимущество., Гражданство РФ."|18.10.2023 09:14:00|4467|
88|https://joblab.ru/vac4649217.html|Программист Delphi|"ООО ""АСПЕКТ"""|Москва|от 120 000 руб.|Полный рабочий день|Сфера деятельности компании: производство и поставки оборудования для тепличных комплексов., Место работы: Новая Москва, Калужское шоссе, д. Сосенки., График работы: 5/2, с 9.00 до 18.00., Оклад 120 000 рублей (белая, на руки + годовые премии)., Оформление согласно ТК РФ.|Разработка нового ПО., Рефакторинг и доработка существующего ПО., Анализ кода, поиск и исправление ошибок в существующем функционале.|Высшее|От 3 лет|Высшее образование, Опыт разработки нагруженных приложений на Delphi / MS SQL Server или любой другой СУБД от 3 лет., Опыт работы с компонентами VCL, TopGrid, DevExpress, ADO., Опыт работы с компонентами FMX, FireDAC, DataSnap, Indy будет плюсом., Опыт в создании, проектировании БД, хранимых процедур, триггеров, оптимизации запросов., Умение разбираться в чужом коде.|18.10.2023 09:14:00|3094|
89|https://joblab.ru/vac5626925.html|Инженер-программист АСУ|"ООО ""АСПЕКТ"""|Ступино|от 80 000 руб.|Полный рабочий день|Сфера деятельности: проектирование и производство оборудования., Офис: г. Ступино, р.п. Михнево., График работы: 5/2, с 9:00 до 18:00., Заработная плата: от 80 000 руб., Оформление согласно ТК РФ.|Программирование логических промышленных контроллеров (Шнайдер, Клик, Амрон и других производителей)., Отладка и ввод в эксплуатацию разработанной системы управления.|Высшее|От 1 года|Опыт работы на аналогичной должности., Высшее образование.|18.10.2023 09:14:00|3108|
